Id,Sex,AvgRank,AvgTime,YearsSinceLast,YearsOfParticipation,LatestAge
30329,1,65.0,11420.0,1,1,25
27957,0,1303.0,15857.0,2,1,40
16115,0,2849.0,24172.0,6,1,27
27248,0,180.0,12543.0,2,1,48
8490,0,251.0,12686.0,10,1,23
27028,0,3278.0,21634.0,2,1,36
6617,1,973.0,16008.0,11,1,37
14737,1,2259.0,18819.0,7,1,36
14709,1,1703.0,16768.0,7,1,51
3202,0,1003.0,16520.0,13,1,30
21171,0,3140.0,19116.0,4,1,26
28429,1,2859.0,19838.0,2,1,56
21782,1,370.0,12912.0,4,1,39
21548,1,2132.0,16635.0,4,1,39
4732,1,292.0,13445.0,12,1,43
16390,0,420.0,13653.0,6,1,26
30382,1,2203.0,18807.0,1,1,20
5985,1,1312.0,17651.5,11,2,49
6332,1,102.0,11769.0,11,1,43
6552,1,1194.0,16965.0,11,1,43
15921,1,758.0,14485.0,6,1,39
22095,0,1455.0,15366.0,4,1,35
13247,0,511.0,13419.0,7,1,23
26154,0,2466.0,18546.0,2,1,37
20048,0,1663.0,15601.0,5,1,25
26489,0,3090.0,20602.0,2,1,59
11901,0,2131.0,18611.0,8,1,43
22772,0,24.0,10212.0,4,1,39
26940,1,3125.0,20818.0,2,1,43
20825,1,2187.0,16749.0,4,1,38
15460,0,2129.0,18268.0,6,1,25
29202,0,497.0,13456.0,1,1,25
14776,0,1461.0,16134.0,7,1,49
22296,1,889.0,14237.0,4,1,31
1977,1,371.0,12913.0,4,1,37
22413,1,2432.0,17314.0,4,1,33
12657,1,1227.0,15661.0,8,1,32
6437,1,74.0,11465.0,11,1,35
29390,0,1163.0,15275.0,1,1,40
7042,1,25.0,10530.0,11,1,38
8687,1,843.0,14884.0,10,1,48
18685,1,104.0,11305.0,5,1,24
28317,1,2939.0,20104.0,2,1,24
15355,0,2328.0,19156.0,6,1,52
19632,1,974.0,14080.0,5,1,52
29336,0,2582.0,21736.0,1,1,25
15271,1,764.0,14126.0,7,1,31
6926,1,1036.0,15920.0,10,2,70
26768,1,21.0,10526.0,2,1,34
11953,1,702.0,14103.0,8,1,26
8177,0,564.0,13905.0,10,1,34
19480,1,3390.0,21530.0,5,1,31
17575,0,3377.0,21356.0,5,1,35
123,1,386.5,13374.0,1,4,45
4743,1,564.0,14417.0,12,1,37
21606,0,3503.0,20557.0,4,1,25
5749,1,187.333333333,12213.5,2,6,65
18789,1,1097.0,14315.0,5,1,26
4964,1,1446.0,18649.0,12,1,66
8849,1,1410.0,16822.0,10,1,25
19162,1,332.0,12466.0,5,1,37
4552,0,1413.0,18417.0,12,1,29
15402,0,427.0,13293.5,1,2,35
18037,1,863.5,14038.0,4,2,25
27111,1,2966.0,20174.0,2,1,42
11410,0,411.0,13227.0,8,1,37
8097,1,309.0,12951.0,10,1,29
11010,0,2043.0,19809.0,9,1,37
22926,1,3647.0,21345.0,4,1,57
11685,1,646.0,13918.0,8,1,26
2128,1,539.0,13588.0,1,1,30
17442,0,513.0,13875.0,6,1,39
5406,0,257.0,13280.0,12,1,24
17651,0,3450.0,22289.0,5,1,24
16196,0,2872.0,25232.0,6,1,57
30181,0,1542.0,16259.0,1,1,15
14838,1,2621.0,21303.0,7,1,48
19606,1,2442.0,17311.0,5,1,33
11375,1,1134.0,15360.0,8,1,27
21108,1,1842.0,16056.0,4,1,56
17449,1,905.0,13983.0,5,1,51
5351,1,1690.0,21268.0,12,1,44
17964,1,1624.0,15498.0,5,1,29
5744,0,927.0,15961.0,12,1,52
18283,1,708.0,13580.0,5,1,50
28884,0,2381.0,19724.0,1,1,25
19888,0,1913.0,16113.0,5,1,54
29518,1,209.0,12492.0,1,1,45
19517,0,3050.0,19284.0,5,1,38
4621,1,1135.0,16897.0,12,1,21
12151,0,2539.0,21636.0,8,1,31
21792,1,768.0,13964.0,4,1,31
17926,1,3032.5,19826.0,2,2,42
9807,0,2063.0,19054.0,8,2,41
7680,1,1753.0,17696.0,8,2,35
20284,0,1399.0,15261.0,4,1,37
26806,1,769.0,14515.0,2,1,45
27712,1,3040.0,20445.0,2,1,39
3542,0,1306.0,19318.0,13,1,54
10316,1,2112.0,20255.0,9,1,32
22007,1,3095.0,18979.0,4,1,28
11396,0,449.0,13361.0,8,1,27
8910,1,2031.0,19850.0,10,1,30
3438,1,1238.0,18397.0,13,1,43
28729,1,2415.0,19978.0,1,1,35
8468,1,502.0,13707.0,10,1,51
28374,1,1445.0,16141.0,2,1,31
9797,1,368.0,13631.0,9,1,43
11045,1,297.0,13318.0,9,1,29
16624,1,1340.0,16117.0,6,1,40
3899,1,374.0,13554.0,13,1,53
26788,1,122.0,12161.0,2,1,48
27189,1,956.0,14993.0,2,1,51
21567,1,3148.0,19131.0,4,1,46
9910,1,1898.0,19054.0,9,1,47
142,1,159.0,12408.0,2,1,33
6869,0,1638.0,20765.0,11,1,52
14082,0,2839.0,19674.5,4,2,43
7575,0,2431.0,24639.0,10,1,39
11146,0,927.0,15627.0,9,1,44
6207,1,349.0,13454.0,11,1,28
29825,0,2534.0,21078.0,1,1,40
10361,1,1344.0,16878.0,9,1,23
5311,0,1237.0,17381.0,12,1,30
15498,0,2761.0,22153.0,6,1,31
4520,1,21.0,10381.0,12,1,25
19372,1,2427.0,17250.0,5,1,51
27754,1,2274.0,17984.0,2,1,38
18891,1,194.5,11977.5,4,2,38
14068,1,1572.0,16433.0,7,1,35
13028,0,1058.0,15152.0,8,1,35
19170,0,3285.0,20659.0,5,1,43
12681,1,2451.0,20729.0,8,1,41
11442,1,2025.0,18121.0,8,1,25
10494,1,1217.33333333,15815.3333333,7,3,40
5237,0,606.0,14607.0,12,1,18
26212,1,1813.0,16892.0,2,1,44
30107,1,664.0,13957.0,1,1,40
9853,1,2041.5,17309.25,4,4,44
9512,1,190.5,12301.0,5,2,46
6067,1,1136.5,16218.0,10,2,49
7552,0,977.0,15251.3333333,2,3,27
16542,0,1899.0,17572.0,6,2,24
16967,1,712.0,14367.0,6,1,22
13338,0,2218.0,18574.0,7,1,30
5443,0,1464.0,15948.4,2,5,55
20760,0,2089.0,16540.0,4,1,42
4371,0,484.0,14026.0,13,1,33
23409,1,82.0,11679.0,2,1,24
29577,1,143.0,12124.0,1,1,40
1677,0,1959.0,17238.0,2,1,35
5769,0,763.0,15254.0,12,1,32
29720,1,420.0,13235.0,1,1,50
14865,0,631.0,13786.0,7,1,30
18750,0,1369.0,14969.0,5,1,36
16197,1,1943.0,17721.0,6,1,51
6903,1,616.0,14451.0,11,1,41
9303,0,1719.0,18102.0,9,1,26
3932,1,1106.0,17194.0,13,1,36
20876,0,1341.0,15150.0,4,1,40
14581,1,2250.0,18796.0,7,1,50
8633,1,633.0,14160.0,10,1,25
15893,1,54.0,11190.0,6,1,26
13426,0,1840.0,17156.0,7,1,33
12414,0,1543.0,16512.0,8,1,40
21498,0,2226.0,16847.0,4,1,41
22514,1,1278.0,15036.0,4,1,33
12809,1,765.0,14258.0,8,1,36
21881,1,1387.0,15232.0,4,1,41
15876,0,1762.0,17157.0,6,1,31
15952,0,813.0,14286.0,5,2,26
27559,0,2440.0,18459.0,2,1,50
20518,0,721.0,13847.0,4,1,36
26160,0,1414.0,16091.0,2,1,52
27008,0,437.0,13612.0,2,1,45
18544,1,1967.0,16243.0,5,1,53
5876,1,1572.0,19870.0,11,1,52
11978,0,1555.0,16540.0,8,1,24
18356,0,297.0,12354.0,5,1,37
15357,0,1287.0,16008.0,6,1,29
8669,0,2306.5,21558.5,8,2,50
5053,0,624.333333333,14410.0,10,3,44
29360,1,483.0,13417.0,1,1,45
14711,0,2009.0,17706.0,7,1,37
16046,0,2015.0,17900.0,6,1,21
15680,0,628.0,14183.0,6,1,23
11011,1,1819.0,18594.0,9,1,19
22391,0,3579.0,20931.0,4,1,37
21079,1,89.3333333333,11530.0,1,3,53
21078,0,3520.0,20631.0,4,1,28
9925,1,1864.0,18834.0,9,1,26
17847,1,3334.0,21002.0,5,1,40
28122,1,1261.0,15747.0,2,1,41
1114,1,2706.0,20014.5,1,2,35
16171,1,489.0,13812.0,6,1,38
11541,1,1080.0,15222.0,8,1,49
13107,0,2003.0,18023.0,8,1,57
11767,1,2280.0,17652.5,4,2,42
12979,1,2126.0,18575.0,8,1,29
28233,1,2561.0,18871.0,2,1,43
18182,1,3327.0,20959.0,5,1,56
9919,0,1403.0,17023.0,9,1,33
17867,1,1549.0,15320.0,5,1,36
4295,1,89.0,11633.0,13,1,35
18776,1,16.0,9774.0,5,1,30
27910,0,1569.0,16386.0,2,1,31
14177,1,17.0,10105.0,7,1,39
10761,0,2418.0,23269.0,9,1,24
18964,0,1219.66666667,15135.6666667,1,3,46
19956,0,2655.0,17908.0,5,1,62
4921,1,534.5,13655.25,5,4,53
26594,0,2737.0,19466.0,2,1,28
28332,0,525.0,13873.0,2,1,32
27098,1,3337.0,22033.0,2,1,28
14410,1,2509.0,20502.0,1,2,45
2975,1,2313.75,17732.25,1,4,72
10408,0,543.0,14243.0,9,1,30
6778,1,464.0,13985.0,11,1,36
12998,0,2504.0,21300.0,8,1,53
16561,1,1769.0,17181.0,6,1,50
20891,1,1981.66666667,17724.6666667,1,3,35
10733,1,659.0,14673.0,9,1,23
5930,1,868.0,15548.0,11,1,36
16752,1,2842.0,24022.0,6,1,32
16555,0,1899.0,17583.0,6,1,31
21660,0,1856.0,16080.0,4,1,44
5327,1,1023.0,16415.0,12,1,28
22233,1,1015.0,14468.0,4,1,34
29652,0,2040.0,17881.0,1,1,55
19447,1,3513.0,23626.0,5,1,37
786,0,1748.0,16920.0,1,1,45
22441,1,376.0,12919.0,4,1,34
11918,1,1479.0,16300.0,8,1,46
21611,0,3166.0,19173.0,4,1,31
17163,0,2617.0,20765.0,6,1,36
20307,0,3507.0,20581.0,4,1,46
20578,1,3454.0,20330.0,4,1,43
30202,1,571.0,13712.0,1,1,40
5566,1,79.0,11823.0,12,1,41
30252,0,2353.0,19608.0,1,1,50
26562,1,2046.0,17442.0,2,1,47
6163,0,1215.0,17054.0,11,1,38
21595,0,12.0,9699.0,4,1,34
20669,0,3307.0,19672.0,4,1,42
18819,0,3266.0,20476.0,5,1,37
27432,0,3370.0,22210.0,2,1,35
29023,1,720.0,14082.0,1,1,35
8167,0,618.0,14113.0,10,1,52
17170,0,1594.0,16748.0,6,1,30
27360,0,468.0,13703.0,2,1,41
17448,0,2836.0,23891.0,6,1,57
17928,0,2971.0,18954.0,5,1,23
29666,0,2276.0,19182.0,1,1,35
9788,0,957.5,15045.5,7,2,26
8673,0,1251.0,16283.0,10,1,23
11855,0,383.0,13145.0,8,1,23
14874,1,141.0,11850.0,7,1,29
14651,0,1064.0,15058.0,7,1,41
12327,0,586.0,13782.0,8,1,25
5835,0,1432.0,18565.0,12,1,34
8537,1,436.0,13442.0,10,1,47
27749,1,2941.0,20110.0,2,1,44
14138,0,2257.0,18814.0,7,1,25
15253,0,2132.0,18147.0,7,1,35
26722,0,2179.0,17744.0,2,1,34
13560,1,2038.0,17798.0,7,1,46
30024,0,2595.0,21866.0,1,1,45
14894,0,411.0,13114.0,7,1,32
21448,1,2560.0,17573.0,4,1,41
16015,1,1321.0,16069.0,6,1,30
12279,1,1064.0,15167.0,8,1,42
5088,1,218.0,13083.0,12,1,22
28029,0,3094.5,23411.0,1,2,45
28428,0,2895.0,21412.0,1,2,51
28821,1,325.0,12982.0,1,1,25
17286,1,491.0,13823.0,6,1,33
12977,0,20.0,10208.0,8,1,36
21797,1,3275.0,19565.0,4,1,50
20523,1,1446.0,15352.0,4,1,67
18481,1,1079.0,14284.0,5,1,24
4374,1,904.0,15939.0,13,1,31
19748,1,2867.0,18520.0,5,1,38
6813,1,1307.0,16069.0,6,2,52
18728,1,584.0,13262.0,5,1,27
9678,0,286.0,13274.0,9,1,34
12241,1,1322.0,15891.0,8,1,32
14902,1,1884.0,17261.0,7,1,23
14806,1,2197.0,18471.0,7,1,40
27137,1,111.0,12021.0,2,1,26
8076,1,645.5,14033.5,1,2,45
27585,1,2300.0,18045.0,2,1,50
7295,0,285.0,12808.0,10,1,38
12350,0,2559.0,21943.0,8,1,25
10312,0,2024.0,19691.0,9,1,42
8538,0,1815.0,18490.0,10,1,37
7579,1,1493.0,17144.0,10,1,40
21929,1,1005.0,14456.0,4,1,55
22080,0,1059.0,14590.0,4,1,35
12916,1,1153.0,15402.0,8,1,36
6519,1,1640.0,20769.0,11,1,47
21814,0,840.0,14132.0,4,1,50
7120,1,372.0,13555.0,11,1,46
6560,1,1349.0,16577.5,6,2,53
14853,1,2398.0,19592.0,7,1,54
19712,0,1713.5,16191.5,2,2,35
16440,1,369.0,13415.0,6,1,22
4450,1,898.0,15793.5,11,2,27
13199,1,910.5,14623.5,7,2,47
11863,0,456.0,13378.0,8,1,37
19374,1,2021.0,16352.0,5,1,64
3596,1,710.0,15090.0,13,1,65
22594,1,1790.0,15978.0,4,1,57
26181,1,604.0,14088.0,2,1,48
6274,0,565.0,14269.0,11,1,38
10633,0,1293.0,16689.0,9,1,35
4230,0,1166.0,17638.0,13,1,35
524,1,1232.0,15453.0,1,2,38
8510,1,1638.0,17674.0,10,1,36
30150,0,2308.0,19375.0,1,1,35
18497,1,2353.0,17136.5,4,2,29
26183,0,2815.0,19701.0,2,1,39
14999,0,1719.0,16798.0,7,1,34
16482,1,569.0,14030.0,6,1,34
16896,0,2851.0,24198.0,6,1,38
27083,1,324.0,13222.0,2,1,34
17307,1,1145.0,15650.0,6,1,36
28377,1,1429.0,16114.0,2,1,40
19982,1,1240.0,14813.5,4,2,40
15689,1,1429.0,16334.0,6,1,46
13443,1,20.5,10040.0,5,2,27
3763,1,578.5,14295.0,10,4,46
6387,0,876.0,15582.0,11,1,38
28886,1,1381.0,15860.0,1,1,35
5882,1,123.0,12077.0,11,1,28
29276,1,1778.0,16995.0,1,1,50
5172,0,1112.0,16789.0,12,1,40
12911,0,1725.0,17156.0,8,1,28
6857,1,1654.0,21084.0,11,1,31
18849,1,2943.0,18806.0,5,1,60
375,0,1772.0,16978.0,1,1,35
30174,0,1735.0,16879.0,1,1,50
26544,1,797.0,14605.0,2,1,37
15018,0,1374.0,15822.0,7,1,26
7200,1,1324.5,16932.0,10,2,39
22573,1,3311.0,19680.0,4,1,25
16814,1,1371.0,16198.0,6,1,32
17686,0,1851.66666667,16351.3333333,2,3,38
27066,0,206.0,12666.0,2,1,38
17875,1,783.0,13739.0,5,1,42
10117,0,2496.0,25065.0,9,1,26
21031,0,1451.0,15364.0,4,1,32
14046,1,779.0,14158.0,7,1,26
10671,1,1761.0,18271.0,9,1,33
14802,0,2486.0,20084.0,7,1,58
6725,0,1441.0,18454.0,11,1,36
10499,0,1243.0,16539.0,9,1,41
15845,0,1847.0,17436.0,6,1,34
4195,1,1395.0,21060.0,13,1,31
7252,1,775.0,14609.0,10,1,40
14328,0,2710.0,22660.0,7,1,45
5871,1,1538.0,19430.5,11,2,44
12007,1,1986.0,17939.0,8,1,36
4480,1,573.0,14453.0,12,1,57
2112,1,722.0,14087.0,1,1,30
4002,1,1025.0,16674.0,13,1,50
18295,1,809.0,13767.5,4,2,44
9830,1,1966.0,19346.0,9,1,35
22595,1,2153.0,16668.0,4,1,47
26715,0,1272.0,15787.0,2,1,29
12305,1,2714.0,20129.6666667,1,3,35
29843,1,137.0,12099.0,1,1,30
22348,0,1837.0,16051.0,4,1,39
5250,1,456.0,14096.0,12,1,37
20919,0,2076.0,16515.0,4,1,34
12699,1,2149.0,18711.0,8,1,43
12703,0,553.0,13695.0,8,1,51
19549,1,620.0,13375.0,5,1,30
21477,1,520.0,13377.0,4,1,44
3722,1,1569.0,21405.6666667,11,3,57
909,1,574.0,13843.6666667,1,3,50
22054,0,1091.33333333,15098.0,1,3,35
16104,1,2781.0,22665.0,6,1,53
22325,0,3304.0,19667.0,4,1,44
12420,1,1855.0,17522.0,8,1,25
8020,0,2236.0,21436.0,10,1,26
9815,1,1963.5,17421.0,5,2,50
10362,1,770.0,15116.0,9,1,35
8205,0,1306.0,16473.0,10,1,38
8902,1,1336.0,16578.0,10,1,46
4747,0,656.0,14599.0,10,2,38
20500,0,3244.0,19458.0,4,1,42
10632,1,432.0,13875.0,9,1,30
12134,1,1989.0,17954.0,8,1,42
14385,0,1102.0,15141.0,7,1,42
14098,1,3.0,8310.0,7,1,25
22615,0,2776.0,18119.0,4,1,39
20310,0,3458.0,20335.0,4,1,28
3303,1,389.5,13747.0,12,2,29
12503,1,3052.6,22530.0,4,5,46
5219,0,1607.0,20271.0,12,1,44
17471,1,3484.0,22922.0,5,1,64
4438,1,803.0,15436.0,12,1,19
10603,0,2135.0,20386.0,9,1,40
20082,0,2231.0,16832.0,5,1,24
769,0,209.8,12337.4,2,5,44
10942,1,1550.0,17491.0,9,1,42
4645,1,547.0,14371.0,12,1,43
4557,1,274.0,13350.0,12,1,40
15964,0,170.0,12436.0,6,1,36
19739,0,2143.0,16629.0,5,1,28
22726,1,1542.0,15533.0,4,1,17
30376,0,2747.0,25423.0,1,1,45
13972,1,1573.0,16436.0,7,1,29
5247,1,1781.0,25669.0,12,1,49
1908,0,1930.0,17554.0,1,1,40
6787,0,177.0,12493.0,11,1,43
4882,1,898.0,15777.5,11,2,41
17883,1,739.0,13658.0,5,1,33
13926,1,415.0,13120.0,7,1,40
27074,0,1877.0,17065.0,2,1,33
14625,1,2603.0,21099.0,7,1,35
5379,1,6.0,8796.0,12,1,31
5490,1,1657.0,20738.0,12,1,41
18435,1,2266.0,16898.0,5,1,50
2811,1,240.0,12646.0,1,1,40
18824,1,668.0,13498.0,5,1,45
20625,0,813.0,14073.0,4,1,31
21455,0,3716.0,21837.0,4,1,30
13010,0,1456.0,16229.0,8,1,29
14479,1,2135.0,18155.0,7,1,58
9682,1,182.0,12718.0,9,1,35
7668,1,789.0,14660.0,10,1,37
10663,1,707.0,14845.0,9,1,36
7697,1,416.0,13357.0,10,1,39
15496,1,532.0,13936.0,6,1,29
4306,0,791.0,15495.0,13,1,50
20974,0,1321.0,15114.0,4,1,50
12925,0,1790.0,17271.0,6,2,42
22096,1,3614.0,21187.0,4,1,40
26626,1,362.0,13360.0,2,1,52
7993,1,1066.0,15635.0,10,1,31
21294,1,372.0,12915.0,4,1,37
4678,1,1488.0,18975.0,12,1,27
5563,1,492.0,14235.0,12,1,66
14140,1,2450.0,19860.0,7,1,55
10703,1,1838.0,18685.0,9,1,54
16844,0,254.0,12874.0,6,1,27
8327,0,2116.0,20365.0,10,1,53
26143,1,1660.0,16578.0,2,1,31
11230,1,1523.0,16448.0,8,1,35
26766,0,3282.0,21659.0,2,1,27
12495,0,1966.0,17880.0,8,1,41
5389,1,704.5,14181.5,4,2,47
4024,1,551.0,14311.0,13,1,46
9292,1,598.0,14418.0,9,1,33
7756,0,377.0,13239.0,10,1,30
14837,0,1334.0,15727.0,7,1,35
9375,1,1907.0,19092.0,9,1,28
21499,1,2308.0,17010.0,4,1,45
18445,1,2846.0,18445.0,5,1,56
14421,0,1830.0,17117.0,7,1,34
21438,1,3696.0,21671.0,4,1,29
19545,0,3359.0,21262.0,5,1,28
21097,1,377.0,12923.0,4,1,30
13396,0,1529.0,16307.0,7,1,33
11323,1,153.0,11973.0,8,1,36
7692,0,2122.0,20426.0,10,1,36
8720,1,116.5,11720.0,8,2,40
18711,1,814.0,13802.0,5,1,43
20771,1,672.0,13747.0,4,1,31
4269,0,1385.0,20743.0,13,1,51
13151,1,489.0,13472.0,8,1,37
29510,1,2249.0,19038.0,1,1,30
22423,1,1109.0,14692.0,4,1,42
18514,1,2040.0,16395.0,5,1,29
18723,0,2710.0,18088.0,5,1,30
18052,1,1856.0,15993.0,5,1,61
21981,0,586.0,13607.0,4,1,26
8915,0,1836.0,18714.0,10,1,25
17055,1,149.0,12217.0,6,1,53
11266,1,869.0,14525.0,8,1,43
11175,1,2253.0,19264.0,8,1,39
22635,1,480.0,13277.0,4,1,32
15708,0,3137.25,21674.25,2,4,50
12565,1,2464.0,20936.0,8,1,49
19334,0,1854.0,15983.0,5,1,27
12465,1,916.5,14662.0,7,2,41
16730,0,1478.0,16455.0,6,1,42
16481,1,1890.0,17553.0,6,1,50
3497,1,559.0,14322.0,13,1,23
29456,1,1227.0,15476.0,1,1,35
28660,1,2154.0,18492.0,1,1,35
16088,1,118.0,11944.0,6,1,25
8598,0,318.0,12992.0,10,1,25
29795,1,1702.0,16734.0,1,1,45
937,1,86.3333333333,11570.3333333,1,3,45
30374,1,828.0,14343.0,1,1,50
13894,0,2678.0,22129.0,7,1,51
7504,1,1868.0,18892.0,10,1,47
5565,0,750.0,15209.0,12,1,24
28560,0,3121.0,20793.0,2,1,38
9069,1,487.0,13652.0,10,1,37
12685,1,587.0,13783.0,8,1,43
16466,0,877.0,14954.0,6,1,35
19633,1,1779.0,15818.0,5,1,26
3708,1,807.0,15549.0,13,1,28
21692,1,2728.5,19247.0,1,2,35
20661,0,1518.0,15489.0,4,1,46
26342,0,2323.0,18111.0,2,1,49
20773,1,1426.0,15312.0,4,1,60
16242,1,542.0,13964.0,6,1,31
22322,1,996.0,14434.0,4,1,44
29112,1,1929.0,17552.0,1,1,35
18586,1,617.0,13355.0,5,1,42
9702,1,1756.0,18247.0,9,1,29
28747,0,2468.0,20402.0,1,1,35
3252,1,194.0,12717.5,12,2,44
8206,1,2120.0,20417.0,10,1,73
16950,0,2408.0,19497.0,6,1,60
20044,1,1574.0,15364.0,5,1,32
7100,1,987.0,16046.0,11,1,29
9212,1,16.0,9979.0,9,1,35
17755,1,3309.0,20816.0,5,1,47
10592,0,2258.0,21357.0,9,1,49
5686,1,1742.5,23930.5,11,2,72
29758,1,550.0,13636.0,1,1,20
17214,0,2753.0,22063.0,6,1,43
8275,1,244.5,12519.5,8,2,33
22418,0,1563.0,15562.0,4,1,31
9823,0,1177.0,16318.0,9,1,37
19154,0,566.0,13219.0,5,1,28
22168,0,2612.0,17726.0,4,1,54
25180,1,1373.0,15852.0,1,1,35
5335,0,1217.0,17273.0,12,1,29
10997,0,2290.0,21611.0,9,1,38
6543,0,1705.0,23459.0,11,1,20
6744,0,289.0,13145.0,11,1,25
18761,1,2776.0,18242.0,5,1,21
10384,1,2031.0,19707.0,9,1,39
14587,0,2716.0,22802.0,7,1,44
29341,0,1584.0,16369.0,1,1,35
8702,0,2299.0,22115.0,10,1,34
22708,1,3472.0,20378.0,4,1,26
16353,1,2130.0,18283.0,6,1,30
5582,1,1546.0,19593.0,12,1,46
15562,1,1774.0,17189.0,6,1,50
5238,1,1298.0,17655.0,12,1,37
26856,1,2050.0,17443.0,2,1,26
15515,0,900.0,14668.0,4,2,30
27297,0,1705.0,16684.0,2,1,23
3703,0,467.0,13959.0,13,1,41
26024,1,1046.0,15245.0,2,1,42
15576,0,378.0,13449.0,6,1,27
6150,0,1103.0,16548.0,11,1,40
9098,0,2464.0,27477.0,10,1,29
21829,1,3019.0,18752.0,4,1,34
3661,0,313.0,13244.0,13,1,22
14998,0,1220.0,15438.0,7,1,36
29787,1,149.0,12188.0,1,1,35
14439,0,2728.0,23202.0,7,1,24
18243,1,994.0,14268.0,4,2,47
28084,1,3124.0,20811.0,2,1,39
6364,1,1181.5,16556.5,10,2,30
20420,0,1408.0,15269.0,4,1,25
17422,1,2867.0,25008.0,6,1,38
11718,0,1536.0,16490.0,8,1,38
14860,1,1407.0,15911.0,7,1,53
10053,1,2035.0,19730.0,9,1,55
4838,0,1142.0,16937.0,12,1,49
15931,0,2238.0,18773.0,6,1,49
10126,1,518.0,14176.0,9,1,45
22879,1,2892.0,18372.0,4,1,30
6656,0,768.0,15132.0,11,1,37
11412,0,2182.0,18861.0,8,1,35
26933,1,442.0,13636.0,2,1,36
1084,0,2696.0,19313.0,2,1,46
11058,1,1014.0,15842.0,9,1,50
18634,1,1152.0,14432.0,5,1,26
26041,1,2340.0,18159.0,2,1,22
22519,1,3283.0,19593.0,4,1,41
11867,1,1324.0,15904.0,8,1,26
9637,0,1096.0,16082.0,9,1,56
5143,1,489.0,14105.0,9,3,98
28484,0,1663.0,16590.0,2,1,37
11082,1,1827.0,18626.0,9,1,64
20483,1,552.0,13500.0,4,1,44
27004,1,3083.0,20588.0,2,1,45
14037,1,1681.0,16707.0,7,1,31
18866,0,2031.0,16372.0,5,1,44
15428,1,1931.5,17589.5,2,2,37
27050,1,1235.0,15667.0,2,1,40
16494,0,1982.0,17817.0,6,1,21
28562,0,3197.0,21227.0,2,1,27
5545,1,231.0,13165.0,12,1,41
9772,1,1557.0,17521.0,9,1,33
21154,0,552.0,13500.0,4,1,47
27508,1,1739.0,16753.0,2,1,49
5831,0,1579.0,18270.5,10,2,41
5017,0,1197.0,17173.0,12,1,42
26541,0,2844.0,19780.0,2,1,51
9529,1,2209.0,20932.0,9,1,43
6669,1,95.0,11711.0,11,1,48
4934,0,1666.0,20856.0,12,1,29
10140,0,246.0,13113.0,9,1,29
6148,0,1759.0,26672.0,11,1,38
10374,1,309.5,12731.0,5,2,50
22197,1,3597.5,22487.0,2,2,40
29305,1,1324.0,15726.0,1,1,25
21472,1,116.0,11589.0,4,1,40
30003,1,2367.0,19663.0,1,1,40
13133,1,1998.0,18020.0,8,1,40
12630,1,1141.0,15383.0,8,1,49
20793,0,3786.0,22384.0,4,1,41
22875,1,2750.0,18058.0,4,1,34
12884,0,2064.0,18287.0,8,1,33
14131,1,1303.0,15671.0,7,1,41
7359,1,1415.0,16830.0,10,1,40
22312,0,430.0,13096.0,4,1,34
5646,0,1181.1,15590.2,1,10,40
7150,0,1733.0,24105.0,11,1,50
30322,1,2079.0,18077.0,1,1,50
26174,1,1763.0,16793.0,2,1,26
1903,1,999.8,15230.1,4,10,53
248,1,85.25,11153.25,5,4,36
28185,0,2997.0,20277.0,2,1,28
11672,0,834.0,14425.0,8,1,45
22742,0,3452.0,20312.0,4,1,70
10583,1,1858.0,18816.0,9,1,27
29946,1,1910.0,17481.0,1,1,35
10570,1,356.0,13600.0,9,1,35
13142,0,1078.0,15211.0,8,1,50
12450,0,607.0,13813.0,8,1,46
29043,1,333.0,13004.0,1,1,45
4458,0,445.5,13784.0,10,2,44
17454,0,1405.0,15046.0,5,1,40
6706,1,938.0,14836.6666667,2,3,70
26807,1,1043.0,15227.0,2,1,32
5061,0,1227.0,17427.0,11,2,27
19441,1,477.0,12933.0,5,1,28
16801,0,2761.0,20218.5,2,2,27
26037,1,46.0,11190.0,2,1,34
13654,1,2627.0,21360.0,7,1,26
9261,0,1485.0,17249.0,9,1,32
28782,1,1970.0,17700.0,1,1,30
17788,0,2579.0,17693.0,5,1,28
12184,1,1492.0,16338.0,8,1,44
5371,0,657.0,14247.0,5,4,44
4716,1,891.0,15806.0,12,1,49
22722,1,2364.0,17156.0,4,1,34
7638,1,2358.0,22860.0,10,1,50
9387,0,2514.0,25709.0,9,1,24
22232,1,2572.0,17612.0,4,1,54
28162,0,2479.0,18592.0,2,1,54
22902,1,626.0,13671.0,4,1,36
17983,1,77.0,11097.0,5,1,32
26538,1,583.0,14038.0,2,1,43
22870,1,1966.0,16296.0,4,1,24
21849,1,2243.0,16898.0,4,1,42
18053,1,2010.0,16333.0,5,1,48
17312,1,2607.0,20638.0,6,1,42
16605,0,2400.0,19447.0,6,1,44
17176,0,1845.0,17429.0,6,1,36
3212,0,1228.0,17941.5,12,2,37
16537,0,1778.0,17194.0,6,1,30
16310,1,383.0,13478.0,6,1,40
10700,1,765.0,15082.0,9,1,28
14124,1,1415.0,15943.0,7,1,42
28273,0,608.0,14096.0,2,1,39
17195,1,162.0,12383.0,6,1,40
27821,0,225.0,12763.0,2,1,32
9465,0,1699.0,18022.0,9,1,32
10944,0,1850.0,18781.0,9,1,23
22384,0,3484.0,20422.0,4,1,24
6497,1,20.0,10399.0,11,1,29
